Tid (h);Norm konc. 3
0.361111111;0.417109549
0.363888889;0.414023658
0.366666667;0.411280645
0.369444444;0.409051946
0.372222222;0.41076633
0.375;0.405966055
0.377777778;0.403223041
0.380555556;0.403908795
0.383333333;0.402194411
0.386111111;0.401680096
0.388888889;0.403908795
0.391666667;0.405280302
0.394444444;0.40442311
0.397222222;0.399279959
0.4;0.397222698
0.402777778;0.394651123
0.405555556;0.386764958
0.408333333;0.382478999
0.411111111;0.382821876
0.413888889;0.377335848
0.416666667;0.370649751
0.419444444;0.367735299
0.422222222;0.369278244
0.425;0.367906738
0.427777778;0.366706669
0.430555556;0.363963655
0.433333333;0.363620778
0.436111111;0.362935025
0.438888889;0.35710612
0.441666667;0.34870564
0.444444444;0.344248243
0.447222222;0.33721927
0.45;0.338076462
0.452777778;0.336190639
0.455555556;0.337390708
0.458333333;0.330361735
0.461111111;0.32453283
0.463888889;0.318703926
0.466666667;0.313732213
0.469444444;0.310989199
0.472222222;0.312703583
0.475;0.320589748
0.477777778;0.323847077
0.480555556;0.320761186
0.483333333;0.328475913
0.486111111;0.335162009
0.488888889;0.341162352
0.491666667;0.343219613
0.494444444;0.344591119
0.497222222;0.343048174
0.5;0.343219613
0.502777778;0.339790845
0.505555556;0.337733585
0.508333333;0.335676324
0.511111111;0.333447626
0.513888889;0.329675981
0.516666667;0.325732899
0.519444444;0.325390022
0.522222222;0.324189954
0.525;0.319218241
0.527777778;0.316989542
0.530555556;0.312532145
0.533333333;0.306360363
0.536111111;0.306531802
0.538888889;0.304303103
0.541666667;0.302417281
0.544444444;0.301045774
0.547222222;0.296588376
0.55;0.295902623
0.552777778;0.292302417
0.555555556;0.28784502
0.558333333;0.278758786
0.561111111;0.271386936
0.563888889;0.266586662
0.566666667;0.262986456
0.569444444;0.259043374
0.572222222;0.256471798
0.575;0.263843648
0.577777778;0.269329676
0.580555556;0.273787074
0.583333333;0.268129607
0.586111111;0.263843648
0.588888889;0.26264358
0.591666667;0.263329333
0.594444444;0.265386594
0.597222222;0.266072347
0.6;0.264357963
0.602777778;0.263500771
0.605555556;0.266586662
0.608333333;0.260243442
0.611111111;0.256643237
0.613888889;0.259386251
0.616666667;0.257157552
0.619444444;0.256643237
0.622222222;0.257843305
0.625;0.248414195
0.627777778;0.244128236
0.630555556;0.24052803
0.633333333;0.235899194
0.636111111;0.237099263
0.638888889;0.246356935
0.641666667;0.254585976
0.644444444;0.263329333
0.647222222;0.262472141
0.65;0.257671867
0.652777778;0.258700497
0.655555556;0.260586319
0.658333333;0.256643237
0.661111111;0.255100291
0.663888889;0.25732899
0.666666667;0.258700497
0.669444444;0.256471798
0.672222222;0.252871593
0.675;0.251671524
0.677777778;0.251500086
0.680555556;0.250300017
0.683333333;0.250985771
0.686111111;0.247728442
0.688888889;0.248071318
0.691666667;0.247042688
0.694444444;0.249442825
0.697222222;0.246528373
0.7;0.24155666
0.702777778;0.237270701
0.705555556;0.237270701
0.708333333;0.235899194
0.711111111;0.235384879
0.713888889;0.236413509
0.716666667;0.237099263
0.719444444;0.234870564
0.722222222;0.231613235
0.725;0.222527002
0.727777778;0.220298303
0.730555556;0.220298303
0.733333333;0.218412481
0.736111111;0.218583919
0.738888889;0.213955083
0.741666667;0.209154809
0.744444444;0.207783302
0.747222222;0.20795474
0.75;0.20795474
0.752777778;0.210183439
0.755555556;0.210012001
0.758333333;0.210526316
0.761111111;0.210697754
0.763888889;0.209326247
0.766666667;0.208811932
0.769444444;0.207611864
0.772222222;0.204697411
0.775;0.204183096
0.777777778;0.208469055
0.780555556;0.209154809
0.783333333;0.20795474
0.786111111;0.20692611
0.788888889;0.209154809
0.791666667;0.211897823
0.794444444;0.211040631
0.797222222;0.213097891
0.8;0.213440768
0.802777778;0.212069261
0.805555556;0.214126522
0.808333333;0.214812275
0.811111111;0.21429796
0.813888889;0.216526659
0.816666667;0.215840905
0.819444444;0.213612206
0.822222222;0.213097891
0.825;0.214126522
0.827777778;0.215669467
0.830555556;0.216012344
0.833333333;0.215669467
0.836111111;0.211554946
0.838888889;0.210354877
0.841666667;0.208640494
0.844444444;0.209154809
0.847222222;0.208640494
0.85;0.209326247
0.852777778;0.209154809
0.855555556;0.209840562
0.858333333;0.20898337
0.861111111;0.210183439
0.863888889;0.210869193
0.866666667;0.210526316
0.869444444;0.209326247
0.872222222;0.207268987
0.875;0.208126179
0.877777778;0.205726041
0.880555556;0.206411795
0.883333333;0.210012001
0.886111111;0.210526316
0.888888889;0.212583576
0.891666667;0.211554946
0.894444444;0.211383508
0.897222222;0.210183439
0.9;0.207268987
0.902777778;0.205726041
0.905555556;0.205383165
0.908333333;0.205040288
0.911111111;0.208297617
0.913888889;0.20898337
0.916666667;0.208297617
0.919444444;0.20692611
0.922222222;0.206068918
0.925;0.207097548
0.927777778;0.211726384
0.930555556;0.211212069
0.933333333;0.211726384
0.936111111;0.212755015
0.938888889;0.212069261
0.941666667;0.211040631
0.944444444;0.211726384
0.947222222;0.209154809
0.95;0.210012001
0.952777778;0.211383508
0.955555556;0.210869193
0.958333333;0.210183439
0.961111111;0.209326247
0.963888889;0.211383508
0.966666667;0.210526316
0.969444444;0.211383508
0.972222222;0.208469055
0.975;0.20589748
0.977777778;0.201954397
0.980555556;0.198697068
0.983333333;0.193725356
0.986111111;0.193725356
0.988888889;0.189439397
0.991666667;0.188925081
0.994444444;0.194239671
0.997222222;0.195954055
1;0.200754329
1.002777778;0.203497343
1.005555556;0.204354535
1.008333333;0.20486885
1.011111111;0.204697411
1.013888889;0.207783302
1.016666667;0.211040631
1.019444444;0.209840562
1.022222222;0.209326247
1.025;0.207611864
1.027777778;0.206583233
1.030555556;0.205726041
1.033333333;0.205726041
1.036111111;0.20486885
1.038888889;0.207268987
1.041666667;0.208297617
1.044444444;0.210526316
1.047222222;0.210183439
1.05;0.20795474
1.052777778;0.205383165
1.055555556;0.20486885
1.058333333;0.20589748
1.061111111;0.208126179
1.063888889;0.206240357
1.066666667;0.202468712
1.069444444;0.202468712
1.072222222;0.203668781
1.075;0.20589748
1.077777778;0.204697411
1.080555556;0.201782959
1.083333333;0.200754329
1.086111111;0.201268644
1.088888889;0.202811589
1.091666667;0.201268644
1.094444444;0.198697068
1.097222222;0.197325561
1.1;0.19852563
1.102777778;0.197497
1.105555556;0.199039945
1.108333333;0.197668438
1.111111111;0.196639808
1.113888889;0.196296931
1.116666667;0.192010972
1.119444444;0.192696726
1.122222222;0.199211384
1.125;0.19955426
1.127777778;0.205383165
1.130555556;0.201268644
1.133333333;0.198011315
1.136111111;0.200240014
1.138888889;0.195954055
1.141666667;0.197668438
1.144444444;0.19955426
1.147222222;0.196125493
1.15;0.190810903
1.152777778;0.192696726
1.155555556;0.195096863
1.158333333;0.191325219
1.161111111;0.187210698
1.163888889;0.188239328
1.166666667;0.19012515
1.169444444;0.191668095
1.172222222;0.188582205
1.175;0.189953712
1.177777778;0.19218241
1.180555556;0.190810903
1.183333333;0.190982342
1.186111111;0.194582548
1.188888889;0.190468027
1.191666667;0.18806789
1.194444444;0.19012515
1.197222222;0.185153437
1.2;0.187039259
1.202777778;0.189267958
1.205555556;0.192353849
1.208333333;0.19218241
1.211111111;0.190468027
1.213888889;0.191839534
1.216666667;0.193896794
1.219444444;0.191496657
1.222222222;0.192696726
1.225;0.194582548
1.227777778;0.192353849
1.230555556;0.191325219
1.233333333;0.186182068
1.236111111;0.188753643
1.238888889;0.184810561
1.241666667;0.188582205
1.244444444;0.19218241
1.247222222;0.189439397
1.25;0.189782273
1.252777778;0.18806789
1.255555556;0.182581862
1.258333333;0.185153437
1.261111111;0.183267615
1.263888889;0.1827533
1.266666667;0.18378193
1.269444444;0.184124807
1.272222222;0.183096177
1.275;0.183096177
1.277777778;0.182410423
1.280555556;0.187896451
1.283333333;0.184810561
1.286111111;0.182238985
1.288888889;0.178810218
1.291666667;0.175895765
1.294444444;0.176238642
1.297222222;0.175210012
1.3;0.171095491
1.302777778;0.171609806
1.305555556;0.171781245
1.308333333;0.171438368
1.311111111;0.174695697
1.313888889;0.176581519
1.316666667;0.174695697
1.319444444;0.174867135
1.322222222;0.172124121
1.325;0.173667067
1.327777778;0.170409738
1.330555556;0.174867135
1.333333333;0.173838505
1.336111111;0.176581519
1.338888889;0.176924396
1.341666667;0.176067204
1.344444444;0.171438368
1.347222222;0.168352477
1.35;0.170924053
1.352777778;0.17229556
1.355555556;0.17332419
1.358333333;0.172638436
1.361111111;0.170924053
1.363888889;0.169209669
1.366666667;0.170924053
1.369444444;0.169723984
1.372222222;0.169381107
1.375;0.17435282
1.377777778;0.173667067
1.380555556;0.176067204
1.383333333;0.170752614
1.386111111;0.169381107
1.388888889;0.169552546
1.391666667;0.173838505
1.394444444;0.175210012
1.397222222;0.176067204
1.4;0.17229556
1.402777778;0.173667067
1.405555556;0.173495628
1.408333333;0.175895765
1.411111111;0.177953026
1.413888889;0.179153094
1.416666667;0.17966741
1.419444444;0.180181725
1.422222222;0.176924396
1.425;0.181038917
1.427777778;0.179838848
1.430555556;0.180181725
1.433333333;0.182238985
1.436111111;0.183096177
1.438888889;0.181210355
1.441666667;0.179495971
1.444444444;0.181553232
1.447222222;0.185153437
1.45;0.183610492
1.452777778;0.182238985
1.455555556;0.182581862
1.458333333;0.18172467
1.461111111;0.179495971
1.463888889;0.177095834
1.466666667;0.179495971
1.469444444;0.175895765
1.472222222;0.174009943
1.475;0.178981656
1.477777778;0.179838848
1.480555556;0.182238985
1.483333333;0.178638779
1.486111111;0.182067547
1.488888889;0.180353163
1.491666667;0.176581519
1.494444444;0.178638779
1.497222222;0.182410423
1.5;0.181553232
1.502777778;0.181038917
1.505555556;0.181896108
1.508333333;0.183267615
1.511111111;0.183096177
1.513888889;0.184124807
1.516666667;0.18378193
1.519444444;0.18172467
1.522222222;0.186867821
1.525;0.176410081
1.527777778;0.176238642
1.530555556;0.177781588
1.533333333;0.176752957
1.536111111;0.175552889
1.538888889;0.175724327
1.541666667;0.173838505
1.544444444;0.17332419
1.547222222;0.173152752
1.55;0.177953026
1.552777778;0.17966741
1.555555556;0.176410081
1.558333333;0.173667067
1.561111111;0.173495628
1.563888889;0.175038574
1.566666667;0.177267272
1.569444444;0.176752957
1.572222222;0.172809875
1.575;0.179324533
1.577777778;0.18069604
1.580555556;0.181038917
1.583333333;0.182067547
1.586111111;0.179495971
1.588888889;0.178981656
1.591666667;0.176238642
1.594444444;0.173495628
1.597222222;0.172981313
1.6;0.174695697
1.602777778;0.176067204
1.605555556;0.170409738
1.608333333;0.168866792
1.611111111;0.169552546
1.613888889;0.168695354
1.616666667;0.166123779
1.619444444;0.166295217
1.622222222;0.167495285
1.625;0.170752614
1.627777778;0.167495285
1.630555556;0.17126693
1.633333333;0.170581176
1.636111111;0.172466998
1.638888889;0.167838162
1.641666667;0.166809532
1.644444444;0.164752272
1.647222222;0.165609463
1.65;0.163380765
1.652777778;0.163380765
1.655555556;0.163380765
1.658333333;0.161837819
1.661111111;0.163552203
1.663888889;0.164752272
1.666666667;0.163552203
1.669444444;0.162352134
1.672222222;0.163037888
1.675;0.161323504
1.677777778;0.156694668
1.680555556;0.158237614
1.683333333;0.158066175
1.686111111;0.158751929
1.688888889;0.158237614
1.691666667;0.161152066
1.694444444;0.160466312
1.697222222;0.15652323
1.7;0.153094463
1.702777778;0.152408709
1.705555556;0.154123093
1.708333333;0.156008915
1.711111111;0.157723298
1.713888889;0.160294874
1.716666667;0.162695011
1.719444444;0.164409395
1.722222222;0.161494943
1.725;0.157894737
1.727777778;0.160980627
1.730555556;0.163209326
1.733333333;0.163380765
1.736111111;0.162695011
1.738888889;0.160637751
1.741666667;0.157723298
1.744444444;0.155666038
1.747222222;0.157037545
1.75;0.158409052
1.752777778;0.159437682
1.755555556;0.16389508
1.758333333;0.16595234
1.761111111;0.162523573
1.763888889;0.160637751
1.766666667;0.160123436
1.769444444;0.160294874
1.772222222;0.159951997
1.775;0.160466312
1.777777778;0.161666381
1.780555556;0.161666381
1.783333333;0.160637751
1.786111111;0.162180696
1.788888889;0.163037888
1.791666667;0.162352134
1.794444444;0.160123436
1.797222222;0.158237614
1.8;0.157037545
1.802777778;0.152923024
1.805555556;0.152580147
1.808333333;0.153265901
1.811111111;0.152923024
1.813888889;0.154123093
1.816666667;0.153437339
1.819444444;0.152065832
1.822222222;0.153265901
1.825;0.150865764
1.827777778;0.150351449
1.830555556;0.148979942
1.833333333;0.148979942
1.836111111;0.15018001
1.838888889;0.148637065
1.841666667;0.14812275
1.844444444;0.146922681
1.847222222;0.146751243
1.85;0.145036859
1.852777778;0.144693983
1.855555556;0.142979599
1.858333333;0.141608092
1.861111111;0.143322476
1.863888889;0.142979599
1.866666667;0.142979599
1.869444444;0.14177953
1.872222222;0.139036516
1.875;0.137150694
1.877777778;0.138007886
1.880555556;0.140236585
1.883333333;0.14177953
1.886111111;0.142122407
1.888888889;0.144693983
1.891666667;0.144865421
1.894444444;0.144179667
1.897222222;0.144179667
1.9;0.144008229
1.902777778;0.144522544
1.905555556;0.145036859
1.908333333;0.146579805
1.911111111;0.147608435
1.913888889;0.147779873
1.916666667;0.145722613
1.919444444;0.15018001
1.922222222;0.151037202
1.925;0.14709412
1.927777778;0.147436996
1.930555556;0.148637065
1.933333333;0.151551517
1.936111111;0.153608778
1.938888889;0.155323161
1.941666667;0.154808846
1.944444444;0.156180353
1.947222222;0.156351792
1.95;0.156866107
1.952777778;0.156008915
1.955555556;0.153608778
1.958333333;0.151894394
1.961111111;0.152580147
1.963888889;0.152580147
1.966666667;0.151037202
1.969444444;0.149837134
1.972222222;0.146922681
1.975;0.146065489
1.977777778;0.145894051
1.980555556;0.14709412
1.983333333;0.146922681
1.986111111;0.146236928
1.988888889;0.144351106
1.991666667;0.143836791
1.994444444;0.145208298
1.997222222;0.144693983
2;0.14280816
2.002777778;0.14280816
2.005555556;0.144351106
2.008333333;0.145036859
2.011111111;0.162180696
2.013888889;0.143665352
2.016666667;0.148465627
2.019444444;0.144693983
2.022222222;0.145036859
2.025;0.144865421
2.027777778;0.142465284
2.030555556;0.141436654
2.033333333;0.141436654
2.036111111;0.140408023
2.038888889;0.136807818
2.041666667;0.135779187
2.044444444;0.137836448
2.047222222;0.136636379
2.05;0.136464941
2.052777778;0.137836448
2.055555556;0.136464941
2.058333333;0.138179325
2.061111111;0.140579462
2.063888889;0.136636379
2.066666667;0.136807818
2.069444444;0.139207955
2.072222222;0.139207955
2.075;0.137665009
2.077777778;0.138350763
2.080555556;0.139379393
2.083333333;0.140236585
2.086111111;0.140579462
2.088888889;0.140065147
2.091666667;0.138522201
2.094444444;0.139379393
2.097222222;0.142293845
2.1;0.141608092
2.102777778;0.140236585
2.105555556;0.141950969
2.108333333;0.140922338
2.111111111;0.142465284
2.113888889;0.140236585
2.116666667;0.13972227
2.119444444;0.140236585
2.122222222;0.141265215
2.125;0.141950969
2.127777778;0.139893708
2.130555556;0.139893708
2.133333333;0.141093777
2.136111111;0.14280816
2.138888889;0.14177953
2.141666667;0.13972227
2.144444444;0.137836448
2.147222222;0.137493571
2.15;0.139036516
2.152777778;0.1407509
2.155555556;0.139893708
2.158333333;0.137665009
2.161111111;0.135779187
2.163888889;0.135264872
2.166666667;0.135436311
2.169444444;0.133893365
2.172222222;0.132521858
2.175;0.134236242
2.177777778;0.133207612
2.180555556;0.133550489
2.183333333;0.135264872
2.186111111;0.136293502
2.188888889;0.137493571
2.191666667;0.136293502
2.194444444;0.139893708
2.197222222;0.142636722
2.2;0.139893708
2.202777778;0.139550831
2.205555556;0.13869364
2.208333333;0.137150694
2.211111111;0.136636379
2.213888889;0.137150694
2.216666667;0.138179325
2.219444444;0.135607749
2.222222222;0.136979256
2.225;0.136636379
2.227777778;0.138350763
2.230555556;0.137150694
2.233333333;0.134921996
2.236111111;0.134064804
2.238888889;0.13337905
2.241666667;0.13440768
2.244444444;0.135779187
2.247222222;0.135607749
2.25;0.135950626
2.252777778;0.136807818
2.255555556;0.135779187
2.258333333;0.135950626
2.261111111;0.133721927
2.263888889;0.132521858
2.266666667;0.13440768
2.269444444;0.134064804
2.272222222;0.132693297
2.275;0.128578776
2.277777778;0.127035831
2.280555556;0.127378707
2.283333333;0.127721584
2.286111111;0.125835762
2.288888889;0.12394994
2.291666667;0.12497857
2.294444444;0.125321447
2.297222222;0.125664324
2.3;0.125492885
2.302777778;0.125835762
2.305555556;0.124464255
2.308333333;0.122406995
2.311111111;0.120864049
2.313888889;0.120864049
2.316666667;0.12189268
2.319444444;0.124464255
2.322222222;0.125321447
2.325;0.12394994
2.327777778;0.123264187
2.330555556;0.12497857
2.333333333;0.126178639
2.336111111;0.127035831
2.338888889;0.127721584
2.341666667;0.124635693
2.344444444;0.122064118
2.347222222;0.122578433
2.35;0.123435625
2.352777778;0.122064118
2.355555556;0.122749871
2.358333333;0.123435625
2.361111111;0.125835762
2.363888889;0.128578776
2.366666667;0.129093091
2.369444444;0.129264529
2.372222222;0.128750214
2.375;0.124121378
2.377777778;0.122235556
2.380555556;0.121378364
2.383333333;0.122235556
2.386111111;0.122578433
2.388888889;0.123778502
2.391666667;0.123264187
2.394444444;0.12189268
2.397222222;0.123264187
2.4;0.126864392
2.402777778;0.127378707
2.405555556;0.126521516
2.408333333;0.124121378
2.411111111;0.122578433
2.413888889;0.122578433
2.416666667;0.121378364
2.419444444;0.121721241
2.422222222;0.12292131
2.425;0.121206926
2.427777778;0.12292131
2.430555556;0.124635693
2.433333333;0.12497857
2.436111111;0.124121378
2.438888889;0.123778502
2.441666667;0.125492885
2.444444444;0.127378707
2.447222222;0.125492885
2.45;0.123264187
2.452777778;0.12189268
2.455555556;0.123607063
2.458333333;0.124292817
2.461111111;0.12394994
2.463888889;0.121721241
2.466666667;0.123092748
2.469444444;0.124464255
2.472222222;0.1260072
2.475;0.125150009
2.477777778;0.124464255
2.480555556;0.122749871
2.483333333;0.12292131
2.486111111;0.124464255
2.488888889;0.123607063
2.491666667;0.122406995
2.494444444;0.122406995
2.497222222;0.12497857
2.5;0.127378707
2.502777778;0.125492885
2.505555556;0.12394994
2.508333333;0.125835762
2.511111111;0.124635693
2.513888889;0.123264187
2.516666667;0.125492885
2.519444444;0.126864392
2.522222222;0.126864392
2.525;0.125835762
2.527777778;0.126350077
2.530555556;0.128235899
2.533333333;0.127550146
2.536111111;0.1260072
2.538888889;0.12497857
2.541666667;0.124635693
2.544444444;0.124807132
2.547222222;0.124807132
2.55;0.123607063
2.552777778;0.123092748
2.555555556;0.123092748
2.558333333;0.125321447
2.561111111;0.125835762
2.563888889;0.124121378
2.566666667;0.121549803
2.569444444;0.121549803
2.572222222;0.123264187
2.575;0.122749871
2.577777778;0.122406995
2.580555556;0.118806789
2.583333333;0.119321104
2.586111111;0.120521173
2.588888889;0.120864049
2.591666667;0.121206926
2.594444444;0.122064118
2.597222222;0.12189268
2.6;0.12292131
2.602777778;0.121549803
2.605555556;0.120521173
2.608333333;0.120692611
2.611111111;0.120692611
2.613888889;0.122235556
2.616666667;0.1260072
2.619444444;0.1260072
2.622222222;0.124121378
2.625;0.123778502
2.627777778;0.1260072
2.630555556;0.1260072
2.633333333;0.125492885
2.636111111;0.125321447
2.638888889;0.12292131
2.641666667;0.121549803
2.644444444;0.121206926
2.647222222;0.122749871
2.65;0.12292131
2.652777778;0.12189268
2.655555556;0.120521173
2.658333333;0.120006858
2.661111111;0.120178296
2.663888889;0.119663981
2.666666667;0.121378364
2.669444444;0.123264187
2.672222222;0.125835762
2.675;0.125150009
2.677777778;0.123607063
2.680555556;0.120692611
2.683333333;0.121035488
2.686111111;0.120692611
2.688888889;0.122235556
2.691666667;0.121721241
2.694444444;0.121549803
2.697222222;0.119492542
2.7;0.120006858
2.702777778;0.122406995
2.705555556;0.121206926
2.708333333;0.119149666
2.711111111;0.120864049
2.713888889;0.120864049
2.716666667;0.118121035
2.719444444;0.117778159
2.722222222;0.117949597
2.725;0.118121035
2.727777778;0.116920967
2.730555556;0.117778159
2.733333333;0.11657809
2.736111111;0.115035145
2.738888889;0.114177953
2.741666667;0.116406652
2.744444444;0.117778159
2.747222222;0.116920967
2.75;0.112806446
2.752777778;0.111949254
2.755555556;0.110577747
2.758333333;0.108691925
2.761111111;0.109549117
2.763888889;0.109891994
2.766666667;0.109891994
2.769444444;0.107320418
2.772222222;0.107491857
2.775;0.10714898
2.777777778;0.109034802
2.780555556;0.109549117
2.783333333;0.106806103
2.786111111;0.105948911
2.788888889;0.106634665
2.791666667;0.105948911
2.794444444;0.107663295
2.797222222;0.109377679
2.8;0.110577747
2.802777778;0.109549117
2.805555556;0.109720555
2.808333333;0.1134922
2.811111111;0.117435282
2.813888889;0.118121035
2.816666667;0.11657809
2.819444444;0.119321104
2.822222222;0.117092405
2.825;0.116920967
2.827777778;0.116406652
2.830555556;0.115378022
2.833333333;0.113149323
2.836111111;0.110406309
2.838888889;0.111092062
2.841666667;0.111092062
2.844444444;0.111606378
2.847222222;0.1134922
2.85;0.114863706
2.852777778;0.114349391
2.855555556;0.112120693
2.858333333;0.109891994
2.861111111;0.110920624
2.863888889;0.112635008
2.866666667;0.112635008
2.869444444;0.112292131
2.872222222;0.110063432
2.875;0.111434939
2.877777778;0.110577747
2.880555556;0.110406309
2.883333333;0.111434939
2.886111111;0.110749186
2.888888889;0.114006515
2.891666667;0.113663638
2.894444444;0.1134922
2.897222222;0.109720555
2.9;0.110063432
2.902777778;0.110406309
2.905555556;0.109549117
2.908333333;0.109720555
2.911111111;0.110920624
2.913888889;0.110577747
2.916666667;0.108863364
2.919444444;0.107491857
2.922222222;0.107663295
2.925;0.10612035
2.927777778;0.105948911
2.930555556;0.106977542
2.933333333;0.105948911
2.936111111;0.105606035
2.938888889;0.105434596
2.941666667;0.106634665
2.944444444;0.106463226
2.947222222;0.105777473
2.95;0.106977542
2.952777778;0.10920624
2.955555556;0.107834733
2.958333333;0.108863364
2.961111111;0.111777816
2.963888889;0.1134922
2.966666667;0.111092062
2.969444444;0.111777816
2.972222222;0.112120693
2.975;0.113149323
2.977777778;0.113835076
2.980555556;0.112806446
2.983333333;0.110577747
2.986111111;0.111263501
2.988888889;0.110920624
2.991666667;0.110063432
2.994444444;0.109891994
2.997222222;0.110234871
3;0.110234871
3.002777778;0.111434939
3.005555556;0.111263501
3.008333333;0.111092062
3.011111111;0.111606378
3.013888889;0.112977884
3.016666667;0.111263501
3.019444444;0.109891994
3.022222222;0.110063432
3.025;0.108520487
3.027777778;0.108691925
3.030555556;0.108520487
3.033333333;0.108006172
3.036111111;0.108691925
3.038888889;0.111434939
3.041666667;0.118463912
3.044444444;0.112977884
3.047222222;0.113835076
3.05;0.112806446
3.052777778;0.112463569
3.055555556;0.112120693
3.058333333;0.110577747
3.061111111;0.109034802
3.063888889;0.108863364
3.066666667;0.108520487
3.069444444;0.109377679
3.072222222;0.109549117
3.075;0.109891994
3.077777778;0.110920624
3.080555556;0.110749186
3.083333333;0.111434939
3.086111111;0.110234871
3.088888889;0.109377679
3.091666667;0.110577747
3.094444444;0.111777816
3.097222222;0.113663638
3.1;0.114863706
3.102777778;0.11452083
3.105555556;0.114177953
3.108333333;0.114692268
3.111111111;0.112463569
3.113888889;0.111949254
3.116666667;0.111606378
3.119444444;0.112120693
3.122222222;0.111434939
3.125;0.110234871
3.127777778;0.109377679
3.130555556;0.109891994
3.133333333;0.110406309
3.136111111;0.110749186
3.138888889;0.110234871
3.141666667;0.110234871
3.144444444;0.108691925
3.147222222;0.108349049
3.15;0.110749186
3.152777778;0.110920624
3.155555556;0.110063432
3.158333333;0.109377679
3.161111111;0.109891994
3.163888889;0.108691925
3.166666667;0.108520487
3.169444444;0.110749186
3.172222222;0.110749186
3.175;0.109720555
3.177777778;0.111949254
3.180555556;0.114177953
3.183333333;0.1134922
3.186111111;0.110577747
3.188888889;0.105777473
3.191666667;0.10612035
3.194444444;0.105606035
3.197222222;0.104920281
3.2;0.102691582
3.202777778;0.102863021
3.205555556;0.102177267
3.208333333;0.100291445
3.211111111;0.099605692
3.213888889;0.099091377
3.216666667;0.098234185
3.219444444;0.096862678
3.222222222;0.095834048
3.225;0.095834048
3.227777778;0.09771987
3.230555556;0.099948568
3.233333333;0.102348706
3.236111111;0.105606035
3.238888889;0.10612035
3.241666667;0.101662952
3.244444444;0.101834391
3.247222222;0.101662952
3.25;0.101148637
3.252777778;0.101320075
3.255555556;0.100291445
3.258333333;0.099091377
3.261111111;0.09977713
3.263888889;0.098919938
3.266666667;0.098919938
3.269444444;0.099091377
3.272222222;0.100120007
3.275;0.102348706
3.277777778;0.10080576
3.280555556;0.097548431
3.283333333;0.097376993
3.286111111;0.098234185
3.288888889;0.098577062
3.291666667;0.096348363
3.294444444;0.096519801
