Tid (h);Norm konc. 2
0.238888889;0.425182271
0.241666667;0.420263858
0.244444444;0.418354357
0.247222222;0.416560583
0.25;0.433803958
0.252777778;0.43067932
0.255555556;0.426686726
0.258333333;0.403483393
0.261111111;0.401168846
0.263888889;0.399143618
0.266666667;0.395903252
0.269444444;0.393010068
0.272222222;0.391100567
0.275;0.388091656
0.277777778;0.385372063
0.280555556;0.383636153
0.283333333;0.38201597
0.286111111;0.380627242
0.288888889;0.378254832
0.291666667;0.376403194
0.294444444;0.374204374
0.297222222;0.372121282
0.3;0.370616827
0.302777778;0.368707326
0.305555556;0.367087143
0.308333333;0.365235505
0.311111111;0.363152413
0.313888889;0.361590094
0.316666667;0.359912047
0.319444444;0.358465455
0.322222222;0.3575975
0.325;0.356613818
0.327777778;0.353952089
0.330555556;0.351868997
0.333333333;0.349670177
0.336111111;0.348339313
0.338888889;0.346487675
0.341666667;0.345388265
0.344444444;0.343652355
0.347222222;0.341974309
0.35;0.340469853
0.352777778;0.338733943
0.355555556;0.33647726
0.358333333;0.334799213
0.361111111;0.332600393
0.363888889;0.330285847
0.366666667;0.3279713
0.369444444;0.326698299
0.372222222;0.324788798
0.375;0.32293716
0.377777778;0.321259114
0.380555556;0.320043976
0.383333333;0.318134475
0.386111111;0.316340701
0.388888889;0.314604791
0.391666667;0.313621109
0.394444444;0.312463835
0.397222222;0.309975697
0.4;0.306619604
0.402777778;0.303321375
0.405555556;0.300775373
0.408333333;0.298113644
0.411111111;0.296609189
0.413888889;0.294699688
0.416666667;0.294121051
0.419444444;0.29348455
0.422222222;0.291690777
0.425;0.290417776
0.427777778;0.289144775
0.430555556;0.288797593
0.433333333;0.290186321
0.436111111;0.286020137
0.438888889;0.283763453
0.441666667;0.283821317
0.444444444;0.283416271
0.447222222;0.283994908
0.45;0.28260618
0.452777778;0.28214327
0.455555556;0.281853952
0.458333333;0.27930795
0.461111111;0.276761949
0.463888889;0.274273811
0.466666667;0.273579447
0.469444444;0.272480037
0.472222222;0.270628399
0.475;0.269355399
0.477777778;0.268082398
0.480555556;0.266751533
0.483333333;0.265189214
0.486111111;0.263048258
0.488888889;0.261428075
0.491666667;0.259576438
0.494444444;0.258245573
0.497222222;0.257261891
0.5;0.255815299
0.502777778;0.254600162
0.505555556;0.253674343
0.508333333;0.251359796
0.511111111;0.250202523
0.513888889;0.248640204
0.516666667;0.24748293
0.519444444;0.245978475
0.522222222;0.245168383
0.525;0.24401111
0.527777778;0.243143155
0.530555556;0.242622382
0.533333333;0.241754427
0.536111111;0.241002199
0.538888889;0.239671334
0.541666667;0.240307835
0.544444444;0.238514061
0.547222222;0.235157968
0.55;0.236720287
0.552777778;0.239960653
0.555555556;0.240018516
0.558333333;0.240770744
0.561111111;0.2422752
0.563888889;0.242853836
0.566666667;0.241870154
0.569444444;0.242217336
0.572222222;0.24181229
0.575;0.240365698
0.577777778;0.240481426
0.580555556;0.237993288
0.583333333;0.236546696
0.586111111;0.235968059
0.588888889;0.234521467
0.591666667;0.23376924
0.594444444;0.234174285
0.597222222;0.233190603
0.6;0.232033329
0.602777778;0.230876056
0.605555556;0.230297419
0.608333333;0.228792964
0.611111111;0.228387918
0.613888889;0.230413147
0.616666667;0.231396829
0.619444444;0.232033329
0.622222222;0.234637195
0.625;0.235157968
0.627777778;0.234521467
0.630555556;0.232554103
0.633333333;0.22983451
0.636111111;0.2280986
0.638888889;0.22636269
0.641666667;0.223469506
0.644444444;0.222775142
0.647222222;0.222485823
0.65;0.222196505
0.652777778;0.221097095
0.655555556;0.219014003
0.658333333;0.218377503
0.661111111;0.216988774
0.663888889;0.214616364
0.666666667;0.213979863
0.669444444;0.214789955
0.672222222;0.216236547
0.675;0.215368592
0.677777778;0.213748409
0.680555556;0.214327045
0.683333333;0.21565791
0.686111111;0.217162365
0.688888889;0.216352274
0.691666667;0.214905682
0.694444444;0.213516954
0.697222222;0.213748409
0.7;0.213979863
0.702777778;0.214153454
0.705555556;0.214037727
0.708333333;0.213169772
0.711111111;0.212475408
0.713888889;0.211028816
0.716666667;0.209582224
0.719444444;0.209466497
0.722222222;0.20825136
0.725;0.209003588
0.727777778;0.210565907
0.730555556;0.209871543
0.733333333;0.20998727
0.736111111;0.208540678
0.738888889;0.209235042
0.741666667;0.20825136
0.744444444;0.208482814
0.747222222;0.208367087
0.75;0.209003588
0.752777778;0.207267677
0.755555556;0.206573313
0.758333333;0.205589631
0.761111111;0.206631177
0.763888889;0.20651545
0.766666667;0.205878949
0.769444444;0.205878949
0.772222222;0.206168268
0.775;0.205936813
0.777777778;0.206168268
0.780555556;0.206689041
0.783333333;0.205878949
0.786111111;0.204374494
0.788888889;0.202696447
0.791666667;0.202349265
0.794444444;0.201018401
0.797222222;0.200266173
0.8;0.198414535
0.802777778;0.19691008
0.805555556;0.195694943
0.808333333;0.194769124
0.811111111;0.193901169
0.813888889;0.193785441
0.816666667;0.194537669
0.819444444;0.195232033
0.822222222;0.195579215
0.825;0.19471126
0.827777778;0.193553987
0.830555556;0.192165259
0.833333333;0.191818077
0.836111111;0.191007985
0.838888889;0.188693438
0.841666667;0.187767619
0.844444444;0.187362574
0.847222222;0.185048027
0.85;0.184527254
0.852777778;0.185163754
0.855555556;0.183717162
0.858333333;0.18336998
0.861111111;0.18383289
0.863888889;0.184527254
0.866666667;0.184527254
0.869444444;0.185453073
0.872222222;0.185973846
0.875;0.185684527
0.877777778;0.186378891
0.880555556;0.187594028
0.883333333;0.186378891
0.886111111;0.185684527
0.888888889;0.186552482
0.891666667;0.186494619
0.894444444;0.186899664
0.897222222;0.187536165
0.9;0.190082166
0.902777778;0.18840412
0.905555556;0.186494619
0.908333333;0.184122208
0.911111111;0.184295799
0.913888889;0.183948617
0.916666667;0.18446939
0.919444444;0.183312117
0.922222222;0.181923388
0.925;0.182212707
0.927777778;0.182212707
0.930555556;0.181923388
0.933333333;0.182559889
0.936111111;0.183080662
0.938888889;0.182849207
0.941666667;0.183080662
0.944444444;0.178740886
0.947222222;0.177525749
0.95;0.177004976
0.952777778;0.174979748
0.955555556;0.172607337
0.958333333;0.171855109
0.961111111;0.171970837
0.963888889;0.171334336
0.966666667;0.170061335
0.969444444;0.169019789
0.972222222;0.167978243
0.975;0.167399607
0.977777778;0.166589515
0.980555556;0.164390696
0.983333333;0.162712649
0.986111111;0.159935193
0.988888889;0.158141419
0.991666667;0.158025691
0.994444444;0.159645874
0.997222222;0.159935193
1;0.159877329
1.002777778;0.158083555
1.005555556;0.156174054
1.008333333;0.155132508
1.011111111;0.154611735
1.013888889;0.155190371
1.016666667;0.15438028
1.019444444;0.153975234
1.022222222;0.153859507
1.025;0.154438144
1.027777778;0.153685916
1.030555556;0.152355051
1.033333333;0.15218146
1.036111111;0.152065733
1.038888889;0.153975234
1.041666667;0.154206689
1.044444444;0.15501678
1.047222222;0.149635459
1.05;0.147031594
1.052777778;0.147378776
1.055555556;0.147147321
1.058333333;0.145700729
1.061111111;0.145585002
1.063888889;0.144022683
1.066666667;0.141418817
1.069444444;0.13956718
1.072222222;0.13783127
1.075;0.140087953
1.077777778;0.140782317
1.080555556;0.141418817
1.083333333;0.140261544
1.086111111;0.139914362
1.088888889;0.141476681
1.091666667;0.14066659
1.094444444;0.140030089
1.097222222;0.138120588
1.1;0.137079042
1.102777778;0.13626895
1.105555556;0.137136905
1.108333333;0.134243722
1.111111111;0.134070131
1.113888889;0.137946997
1.116666667;0.140319407
1.119444444;0.140145816
1.122222222;0.140030089
1.125;0.137021178
1.127777778;0.13626895
1.130555556;0.134938086
1.133333333;0.134070131
1.136111111;0.131871311
1.138888889;0.135053813
1.141666667;0.129383173
1.144444444;0.129672492
1.147222222;0.131234811
1.15;0.132623539
1.152777778;0.133086448
1.155555556;0.132681403
1.158333333;0.132970721
1.161111111;0.132102766
1.163888889;0.129788219
1.166666667;0.131292674
1.169444444;0.131350538
1.172222222;0.130424719
1.175;0.129383173
1.177777778;0.127994445
1.180555556;0.131639856
1.183333333;0.129903946
1.186111111;0.129267446
1.188888889;0.127357945
1.191666667;0.127473672
1.194444444;0.127936581
1.197222222;0.127936581
1.2;0.126837172
1.202777778;0.126663581
1.205555556;0.126084944
1.208333333;0.127705127
1.211111111;0.128515218
1.213888889;0.128688809
1.216666667;0.128399491
1.219444444;0.130540447
1.222222222;0.130077537
1.225;0.129788219
1.227777778;0.130540447
1.230555556;0.129093855
1.233333333;0.129035991
1.236111111;0.127242217
1.238888889;0.127184354
1.241666667;0.126316399
1.244444444;0.126837172
1.247222222;0.126605717
1.25;0.128804537
1.252777778;0.127068626
1.255555556;0.127010763
1.258333333;0.127415808
1.261111111;0.129035991
1.263888889;0.130308992
1.266666667;0.130714038
1.269444444;0.132565675
1.272222222;0.133665085
1.275;0.134243722
1.277777778;0.13389654
1.280555556;0.133086448
1.283333333;0.132623539
1.286111111;0.132912857
1.288888889;0.132102766
1.291666667;0.128168036
1.294444444;0.128283763
1.297222222;0.126316399
1.3;0.125506307
1.302777778;0.12539058
1.305555556;0.125969217
1.308333333;0.126547853
1.311111111;0.127242217
1.313888889;0.127994445
1.316666667;0.129035991
1.319444444;0.127878718
1.322222222;0.127300081
1.325;0.127994445
1.327777778;0.130077537
1.330555556;0.129672492
1.333333333;0.131755584
1.336111111;0.129903946
1.338888889;0.129788219
1.341666667;0.129151719
1.344444444;0.129383173
1.347222222;0.130193265
1.35;0.131119083
1.352777778;0.129441037
1.355555556;0.128688809
1.358333333;0.12932531
1.361111111;0.130077537
1.363888889;0.129672492
1.366666667;0.128978128
1.369444444;0.128110172
1.372222222;0.128457354
1.375;0.128688809
1.377777778;0.129498901
1.380555556;0.130019674
1.383333333;0.130366856
1.386111111;0.12996181
1.388888889;0.130714038
1.391666667;0.131871311
1.394444444;0.129151719
1.397222222;0.12712649
1.4;0.126374262
1.402777778;0.125737762
1.405555556;0.125448443
1.408333333;0.125911353
1.411111111;0.126663581
1.413888889;0.125506307
1.416666667;0.123828261
1.419444444;0.123481079
1.422222222;0.122670987
1.425;0.123307488
1.427777778;0.124754079
1.430555556;0.12492767
1.433333333;0.124406897
1.436111111;0.123943988
1.438888889;0.123538942
1.441666667;0.123133897
1.444444444;0.122439532
1.447222222;0.121629441
1.45;0.120587895
1.452777778;0.120067122
1.455555556;0.119604212
1.458333333;0.118967712
1.461111111;0.118967712
1.463888889;0.118967712
1.466666667;0.118389075
1.469444444;0.118215484
1.472222222;0.117868302
1.475;0.116942484
1.477777778;0.116479574
1.480555556;0.116537438
1.483333333;0.117000347
1.486111111;0.116826756
1.488888889;0.116768892
1.491666667;0.117116075
1.494444444;0.117926166
1.497222222;0.117636848
1.5;0.117636848
1.502777778;0.117173938
1.505555556;0.117231802
1.508333333;0.117810439
1.511111111;0.119083439
1.513888889;0.120645759
1.516666667;0.121976623
1.519444444;0.122265941
1.522222222;0.122150214
1.525;0.121282259
1.527777778;0.120703622
1.530555556;0.120414304
1.533333333;0.119662076
1.536111111;0.119314894
1.538888889;0.119372758
1.541666667;0.118794121
1.544444444;0.118446939
1.547222222;0.118389075
1.55;0.118215484
1.552777778;0.118331212
1.555555556;0.116248119
1.558333333;0.11578521
1.561111111;0.114454346
1.563888889;0.114396482
1.566666667;0.113528527
1.569444444;0.113412799
1.572222222;0.111619026
1.575;0.111387571
1.577777778;0.111329707
1.580555556;0.111503298
1.583333333;0.111387571
1.586111111;0.111387571
1.588888889;0.111329707
1.591666667;0.110635343
1.594444444;0.110924661
1.597222222;0.111156116
1.6;0.110866798
1.602777778;0.110230297
1.605555556;0.109304479
1.608333333;0.109651661
1.611111111;0.110635343
1.613888889;0.111561162
1.616666667;0.11185048
1.619444444;0.112718435
1.622222222;0.113644254
1.625;0.114107164
1.627777778;0.114454346
1.630555556;0.114396482
1.633333333;0.114222891
1.636111111;0.113759981
1.638888889;0.113065617
1.641666667;0.112024071
1.644444444;0.111098253
1.647222222;0.110461752
1.65;0.110056706
1.652777778;0.109651661
1.655555556;0.109535933
1.658333333;0.109593797
1.661111111;0.109535933
1.663888889;0.109420206
1.666666667;0.109073024
1.669444444;0.108783706
1.672222222;0.108089342
1.675;0.107221386
1.677777778;0.106411295
1.680555556;0.106121977
1.683333333;0.106411295
1.686111111;0.106527022
1.688888889;0.106469159
1.691666667;0.106874204
1.694444444;0.106816341
1.697222222;0.106295568
1.7;0.106758477
1.702777778;0.106700613
1.705555556;0.107047795
1.708333333;0.106758477
1.711111111;0.10617984
1.713888889;0.105659067
1.716666667;0.105716931
1.719444444;0.105601204
1.722222222;0.10554334
1.725;0.105254022
1.727777778;0.105369749
1.730555556;0.105774795
1.733333333;0.106006249
1.736111111;0.105948386
1.738888889;0.10617984
1.741666667;0.10617984
1.744444444;0.105427613
1.747222222;0.104848976
1.75;0.104906839
1.752777778;0.104501794
1.755555556;0.103460248
1.758333333;0.103286657
1.761111111;0.102360838
1.763888889;0.102129383
1.766666667;0.101782201
1.769444444;0.101840065
1.772222222;0.101666474
1.775;0.102013656
1.777777778;0.101377155
1.780555556;0.100798519
1.783333333;0.100798519
1.786111111;0.1005092
1.788888889;0.100567064
1.791666667;0.100624928
1.794444444;0.100914246
1.797222222;0.100914246
1.8;0.101377155
1.802777778;0.101145701
1.805555556;0.101029973
1.808333333;0.100393473
1.811111111;0.100624928
1.813888889;0.100277746
1.816666667;0.101203564
1.819444444;0.100682791
1.822222222;0.100219882
1.825;0.100335609
1.827777778;0.100567064
1.830555556;0.099583382
1.833333333;0.0992362
1.836111111;0.098889017
1.838888889;0.098021062
1.841666667;0.097731744
1.844444444;0.097558153
1.847222222;0.097268835
1.85;0.097384562
1.852777778;0.097326698
1.855555556;0.097268835
1.858333333;0.098368244
1.861111111;0.101840065
1.863888889;0.102823747
1.866666667;0.103865293
1.869444444;0.104791112
1.872222222;0.10160861
1.875;0.100856382
1.877777778;0.099583382
1.880555556;0.099062608
1.883333333;0.099351927
1.886111111;0.099699109
1.888888889;0.100104155
1.891666667;0.099699109
1.894444444;0.099467654
1.897222222;0.099641245
1.9;0.099178336
1.902777778;0.09877329
1.905555556;0.09813679
1.908333333;0.098889017
1.911111111;0.099699109
1.913888889;0.098599699
1.916666667;0.098021062
1.919444444;0.098252517
1.922222222;0.098715426
1.925;0.098426108
1.927777778;0.098252517
1.930555556;0.098483972
1.933333333;0.098426108
1.936111111;0.098831154
1.938888889;0.09877329
1.941666667;0.098831154
1.944444444;0.098889017
1.947222222;0.098021062
1.95;0.096053697
1.952777778;0.094491378
1.955555556;0.09356556
1.958333333;0.093449832
1.961111111;0.093334105
1.963888889;0.092755468
1.966666667;0.093218378
1.969444444;0.094086333
1.972222222;0.094086333
1.975;0.094954288
1.977777778;0.095764379
1.980555556;0.095995834
1.983333333;0.095995834
1.986111111;0.096111561
1.988888889;0.096921653
1.991666667;0.097153107
1.994444444;0.097268835
1.997222222;0.095764379
2;0.094664969
2.002777778;0.094954288
2.005555556;0.094375651
2.008333333;0.094607106
2.011111111;0.093970605
2.013888889;0.094317787
2.016666667;0.095070015
2.019444444;0.09703738
2.022222222;0.096343016
2.025;0.094780697
2.027777778;0.094259924
2.030555556;0.093681287
2.033333333;0.093739151
2.036111111;0.094144196
2.038888889;0.094549242
2.041666667;0.094491378
2.044444444;0.094317787
2.047222222;0.094780697
2.05;0.094144196
2.052777778;0.094607106
2.055555556;0.09483856
2.058333333;0.09530147
2.061111111;0.09420206
2.063888889;0.093970605
2.066666667;0.09356556
2.069444444;0.093623423
2.072222222;0.093739151
2.075;0.094259924
2.077777778;0.093449832
2.080555556;0.092118968
2.083333333;0.091713922
2.086111111;0.091598195
2.088888889;0.091193149
2.091666667;0.091251013
2.094444444;0.091656058
2.097222222;0.092176831
2.1;0.092581877
2.102777778;0.092639741
2.105555556;0.092350422
2.108333333;0.092408286
2.111111111;0.092755468
2.113888889;0.092524013
2.116666667;0.092408286
2.119444444;0.092697604
2.122222222;0.093044786
2.125;0.093160514
2.127777778;0.092176831
2.130555556;0.092061104
2.133333333;0.091713922
2.136111111;0.091482467
2.138888889;0.091713922
2.141666667;0.091308876
2.144444444;0.091713922
2.147222222;0.092813332
2.15;0.092929059
2.152777778;0.096863789
2.155555556;0.098078926
2.158333333;0.098078926
2.161111111;0.098252517
2.163888889;0.099178336
2.166666667;0.1005092
2.169444444;0.099756973
2.172222222;0.098021062
2.175;0.095880106
2.177777778;0.096111561
2.180555556;0.097558153
2.183333333;0.09813679
2.186111111;0.099641245
2.188888889;0.099062608
2.191666667;0.098483972
2.194444444;0.09767388
2.197222222;0.097789608
2.2;0.097789608
2.202777778;0.097616017
2.205555556;0.097847471
2.208333333;0.098599699
2.211111111;0.099004745
2.213888889;0.098541835
2.216666667;0.098889017
2.219444444;0.098657563
2.222222222;0.097731744
2.225;0.097847471
2.227777778;0.097442426
2.230555556;0.098831154
2.233333333;0.099814836
2.236111111;0.097384562
2.238888889;0.096516607
2.241666667;0.096516607
2.244444444;0.096632334
2.247222222;0.097500289
2.25;0.097326698
2.252777778;0.096921653
2.255555556;0.096285152
2.258333333;0.096516607
2.261111111;0.09703738
2.263888889;0.097326698
2.266666667;0.099004745
2.269444444;0.096921653
2.272222222;0.096285152
2.275;0.096458743
2.277777778;0.096805925
2.280555556;0.097326698
2.283333333;0.097268835
2.286111111;0.096863789
2.288888889;0.096805925
2.291666667;0.09703738
2.294444444;0.096805925
2.297222222;0.096690198
2.3;0.097384562
2.302777778;0.097210971
2.305555556;0.097731744
2.308333333;0.098889017
2.311111111;0.099641245
2.313888889;0.0998727
2.316666667;0.099930564
2.319444444;0.099409791
2.322222222;0.099467654
2.325;0.100219882
2.327777778;0.0998727
2.330555556;0.099814836
2.333333333;0.100162018
2.336111111;0.100104155
2.338888889;0.101087837
2.341666667;0.101203564
2.344444444;0.102013656
2.347222222;0.102245111
2.35;0.102129383
2.352777778;0.101955792
2.355555556;0.101955792
2.358333333;0.102187247
2.361111111;0.101897928
2.363888889;0.101435019
2.366666667;0.102013656
2.369444444;0.100277746
2.372222222;0.100277746
2.375;0.0998727
2.377777778;0.099699109
2.380555556;0.099583382
2.383333333;0.099525518
2.386111111;0.099930564
2.388888889;0.099467654
2.391666667;0.099004745
2.394444444;0.099351927
2.397222222;0.098831154
2.4;0.098021062
2.402777778;0.097210971
2.405555556;0.096690198
2.408333333;0.097326698
2.411111111;0.097963199
2.413888889;0.097963199
2.416666667;0.09703738
2.419444444;0.096516607
2.422222222;0.095243606
2.425;0.095012151
2.427777778;0.09483856
2.430555556;0.094722833
2.433333333;0.09483856
2.436111111;0.094549242
2.438888889;0.094375651
2.441666667;0.093854878
2.444444444;0.093912742
2.447222222;0.093739151
2.45;0.093044786
2.452777778;0.093044786
2.455555556;0.092755468
2.458333333;0.092813332
2.461111111;0.092986923
2.463888889;0.093797014
2.466666667;0.095648652
2.469444444;0.092755468
2.472222222;0.091771786
2.475;0.090961694
2.477777778;0.091251013
2.480555556;0.092061104
2.483333333;0.092118968
2.486111111;0.092118968
2.488888889;0.092524013
2.491666667;0.09246615
2.494444444;0.092581877
2.497222222;0.09246615
2.5;0.092581877
2.502777778;0.092639741
2.505555556;0.092813332
2.508333333;0.092176831
2.511111111;0.092176831
2.513888889;0.092639741
2.516666667;0.091771786
2.519444444;0.091308876
2.522222222;0.090961694
2.525;0.090440921
2.527777778;0.090325194
2.530555556;0.090325194
2.533333333;0.090498785
2.536111111;0.090093739
2.538888889;0.090209466
2.541666667;0.090498785
2.544444444;0.091077422
2.547222222;0.091077422
2.55;0.091713922
2.552777778;0.09136674
2.555555556;0.091713922
2.558333333;0.091308876
2.561111111;0.090845967
2.563888889;0.091019558
2.566666667;0.091424604
2.569444444;0.09073024
2.572222222;0.090672376
2.575;0.090383058
2.577777778;0.090556649
2.580555556;0.09026733
2.583333333;0.090672376
2.586111111;0.091308876
2.588888889;0.091193149
2.591666667;0.091598195
2.594444444;0.091713922
2.597222222;0.09136674
2.6;0.091251013
2.602777778;0.091887513
2.605555556;0.092581877
2.608333333;0.091771786
2.611111111;0.091193149
2.613888889;0.090961694
2.616666667;0.091077422
2.619444444;0.089862284
2.622222222;0.089283648
2.625;0.08963083
2.627777778;0.089283648
2.630555556;0.089283648
2.633333333;0.089110057
2.636111111;0.088936466
2.638888889;0.088705011
2.641666667;0.088184238
2.644444444;0.088647147
2.647222222;0.088357829
2.65;0.088068511
2.652777778;0.088299965
2.655555556;0.088299965
2.658333333;0.088647147
2.661111111;0.088589284
2.663888889;0.088068511
2.666666667;0.088126374
2.669444444;0.088357829
2.672222222;0.088705011
2.675;0.089399375
2.677777778;0.089804421
2.680555556;0.089283648
2.683333333;0.089283648
2.686111111;0.089052193
2.688888889;0.088762875
2.691666667;0.088705011
2.694444444;0.088647147
2.697222222;0.088473556
2.7;0.088762875
2.702777778;0.089399375
2.705555556;0.089225784
2.708333333;0.08853142
2.711111111;0.088242102
2.713888889;0.088299965
2.716666667;0.088126374
2.719444444;0.087663465
2.722222222;0.08743201
2.725;0.087200555
2.727777778;0.087200555
2.730555556;0.086621919
2.733333333;0.085869691
2.736111111;0.085985418
2.738888889;0.084654554
2.741666667;0.084480963
2.744444444;0.084075917
2.747222222;0.083728735
2.75;0.084423099
2.752777778;0.084538827
2.755555556;0.085291054
2.758333333;0.085175327
2.761111111;0.085580373
2.763888889;0.085117463
2.766666667;0.085291054
2.769444444;0.085348918
2.772222222;0.085811827
2.775;0.085348918
2.777777778;0.084828145
2.780555556;0.08459669
2.783333333;0.084480963
2.786111111;0.084943872
2.788888889;0.0850596
2.791666667;0.085175327
2.794444444;0.085233191
2.797222222;0.085233191
2.8;0.085291054
2.802777778;0.085175327
2.805555556;0.085117463
2.808333333;0.085117463
2.811111111;0.085233191
2.813888889;0.0850596
2.816666667;0.084770281
2.819444444;0.084828145
2.822222222;0.084828145
2.825;0.084480963
2.827777778;0.084307372
2.830555556;0.084712418
2.833333333;0.084712418
2.836111111;0.084307372
2.838888889;0.084249508
2.841666667;0.084191644
2.844444444;0.08396019
2.847222222;0.083844462
2.85;0.083381553
2.852777778;0.083555144
2.855555556;0.082687189
2.858333333;0.082802916
2.861111111;0.084075917
2.863888889;0.084307372
2.866666667;0.084249508
2.869444444;0.084480963
2.872222222;0.084538827
2.875;0.084423099
2.877777778;0.084886009
2.880555556;0.085522509
2.883333333;0.085580373
2.886111111;0.085001736
2.888888889;0.084018053
2.891666667;0.084075917
2.894444444;0.084307372
2.897222222;0.084886009
2.9;0.084423099
2.902777778;0.083902326
2.905555556;0.082976507
2.908333333;0.083207962
2.911111111;0.082918644
2.913888889;0.083207962
2.916666667;0.083613008
2.919444444;0.083902326
2.922222222;0.083902326
2.925;0.083381553
2.927777778;0.083207962
2.930555556;0.084075917
2.933333333;0.084249508
2.936111111;0.08459669
2.938888889;0.085001736
2.941666667;0.085001736
2.944444444;0.084943872
2.947222222;0.085580373
2.95;0.0856961
2.952777778;0.086390464
2.955555556;0.086621919
2.958333333;0.086969101
2.961111111;0.087084828
2.963888889;0.086737646
2.966666667;0.086969101
2.969444444;0.087258419
2.972222222;0.08743201
2.975;0.087374147
2.977777778;0.086506191
2.980555556;0.086679782
2.983333333;0.086853373
2.986111111;0.086853373
2.988888889;0.086853373
2.991666667;0.086853373
2.994444444;0.086853373
2.997222222;0.086506191
3;0.086679782
3.002777778;0.0863326
3.005555556;0.086390464
3.008333333;0.0856961
3.011111111;0.085753964
3.013888889;0.085753964
3.016666667;0.086159009
3.019444444;0.086448328
3.022222222;0.08679551
3.025;0.086969101
3.027777778;0.08679551
3.030555556;0.087084828
3.033333333;0.086679782
3.036111111;0.086737646
3.038888889;0.087200555
3.041666667;0.086390464
3.044444444;0.086101146
3.047222222;0.085985418
3.05;0.0856961
3.052777778;0.085985418
3.055555556;0.086101146
3.058333333;0.085580373
3.061111111;0.085580373
3.063888889;0.085406782
3.066666667;0.086101146
3.069444444;0.086101146
3.072222222;0.086621919
3.075;0.085464645
3.077777778;0.085175327
3.080555556;0.084828145
3.083333333;0.08459669
3.086111111;0.084307372
3.088888889;0.084307372
3.091666667;0.084191644
3.094444444;0.084133781
3.097222222;0.085175327
3.1;0.085869691
3.102777778;0.085638236
3.105555556;0.086390464
3.108333333;0.087605601
3.111111111;0.090556649
3.113888889;0.090788103
3.116666667;0.089515102
3.119444444;0.086564055
3.122222222;0.084654554
3.125;0.084365236
3.127777778;0.084249508
3.130555556;0.085117463
3.133333333;0.085464645
3.136111111;0.0850596
3.138888889;0.083902326
3.141666667;0.083613008
3.144444444;0.083150098
3.147222222;0.082687189
3.15;0.082976507
3.152777778;0.083555144
3.155555556;0.082918644
3.158333333;0.082050689
3.161111111;0.081819234
3.163888889;0.081472052
3.166666667;0.08176137
3.169444444;0.081877098
3.172222222;0.08176137
3.175;0.081934961
3.177777778;0.081703507
3.180555556;0.081934961
3.183333333;0.081703507
3.186111111;0.081877098
3.188888889;0.082282143
3.191666667;0.082571462
3.194444444;0.082976507
3.197222222;0.08349728
3.2;0.084249508
3.202777778;0.08396019
3.205555556;0.083613008
3.208333333;0.084018053
3.211111111;0.083844462
3.213888889;0.083670871
3.216666667;0.082918644
3.219444444;0.082571462
3.222222222;0.081992825
3.225;0.081529916
3.227777778;0.081356324
3.230555556;0.081472052
3.233333333;0.081356324
3.236111111;0.081414188
3.238888889;0.080314778
3.241666667;0.08002546
3.244444444;0.078983914
3.247222222;0.078694596
3.25;0.07938896
3.252777778;0.079967596
3.255555556;0.080141187
3.258333333;0.080256915
3.261111111;0.080546233
3.263888889;0.080777688
3.266666667;0.080430506
3.269444444;0.08066196
3.272222222;0.080372642
3.275;0.080546233
3.277777778;0.080835551
3.280555556;0.081009142
3.283333333;0.080372642
3.286111111;0.080314778
3.288888889;0.080314778
3.291666667;0.080199051
3.294444444;0.080141187
